69675,68700,69100,68300,68700,66000,68100,67400
69575,67900,68700,68300,68700,65600,67700,67000
69475,68300,68700,67900,68700,66000,67700,66600
69475,68300,68700,67900,68300,65600,67700,67000
69375,68300,68300,67900,68300,65600,67700,66600
69275,68300,68700,68300,68300,65600,67700,67000
69275,68300,68300,67900,68300,65600,68100,66600
69375,67900,68700,67900,68300,65600,67700,66600
69100,67900,68700,67900,68300,65600,67700,66200
69100,67900,68300,67900,67900,65600,67700,66600
69000,67500,68300,68300,67900,65200,67700,66600
69575,67900,68300,67900,67900,65600,67400,66200
69300,67500,68300,73300,68700,65200,67400,66600
69200,67900,68300,74900,69500,65200,67400,66200
69100,67900,68300,69500,73700,65200,67400,66200
69200,67900,68300,69500,73700,64800,67000,66200
69275,67900,68300,69500,73300,65200,67000,66200
69400,67500,68300,69100,73700,64800,67400,66200
69200,67900,68700,69500,74100,64800,67000,65800
69200,67900,68300,69500,74900,64800,67400,65800
69475,67500,68300,69100,72200,64800,67000,66200
69575,67900,68700,69100,69100,65200,67400,66200
69275,67900,68300,68700,68700,64800,67000,65800
69200,67500,68300,67900,68300,64800,67000,66200
69000,67500,67900,67500,67900,64800,67000,65800
69000,67500,67900,67500,67500,64800,67000,65800
68500,67200,67900,67500,67900,64800,67000,65800
68500,67500,67900,67200,67500,64800,67000,65800
68300,67500,67500,67200,67200,64800,66600,65800
68300,67200,67500,67200,67200,64500,66600,65400
68300,66800,67500,67200,67200,64500,66600,65400
68200,66800,67500,66800,67200,64500,66600,65400
67900,66800,67500,67200,66800,64100,66600,65400
68300,67200,67500,66800,66800,64100,66600,65400
67800,66400,67200,66800,67200,64100,66600,65000
67800,66800,67200,66400,66800,64100,66200,65400
67550,66400,67200,66000,66400,64100,66200,65000
67550,66400,67200,68700,66800,64100,66200,64600
67550,66800,67200,66400,66800,63700,66200,65000
67550,66000,67200,66400,66400,63700,66200,65000
67475,66400,66800,66400,66400,63700,66200,64600
67450,66000,66800,66400,66400,63700,66200,65000
67175,66400,66400,66000,66000,63700,65800,64600
67375,66000,66400,66000,66000,64100,65800,64600
67075,66400,66800,66000,66000,63700,66200,64600
66975,66000,66800,66000,65600,63700,66200,64600
67075,66000,66400,66000,66000,63700,65400,64600
67075,66000,66400,66000,66000,63700,65800,64600
67175,65600,66000,65600,66000,63300,65800,64200
66975,66000,66400,65600,66000,63300,65800,64200
66775,65600,66400,65600,66000,63700,65800,64600
67075,65600,66000,65600,65600,63300,65800,64200
66700,65600,66000,65600,65600,62900,65400,64200
66675,65600,66000,65600,65200,63300,65400,64200
66800,65600,66000,65600,65600,63300,65400,63900
66575,65200,66000,65600,65200,63300,65400,64200
66575,65600,65600,65200,65200,62900,65000,64200
66400,65600,66000,65200,65200,62900,65000,63900
66500,65200,65600,64800,65200,63300,65000,64200
66400,65600,66000,65200,65200,62900,65000,63900
66500,65600,65600,65200,65200,62900,65400,63900
66300,65200,66000,65200,65200,62900,65000,63900
66400,65200,65200,64800,65200,62900,65000,63900
66300,65600,65600,64800,64800,62900,65000,63900
66300,65200,65600,65200,64800,62900,65000,63900
66200,64800,65600,65200,64800,62900,65000,63900
66100,65200,65600,64800,64800,62900,64600,63900
66000,64800,65600,64800,65200,62900,64600,63500
66200,64800,65600,64800,64800,62900,65000,63900
66000,64800,65200,65200,64800,62500,65000,63500
66000,64800,65600,64800,64800,62500,64600,63500
66200,64800,65600,64500,64800,62500,64600,63500
66100,64800,65600,64800,64800,62500,64600,63500
66200,64800,65600,64800,64500,62500,64600,63100
65900,65200,65200,64800,64800,62500,64600,63500
66000,64800,65200,64800,64500,62500,64600,63500
65700,64800,65200,64500,64500,62500,64600,63500
65800,64800,65200,64500,64500,62500,64200,63100
65800,64800,65200,64500,64800,62500,64600,63500
65800,64800,64800,64800,64800,62500,64600,63100
65700,64500,65200,64500,64500,62100,64200,63500
65700,64800,64800,64500,64500,62100,64200,63100
65600,64800,65200,64500,64500,62100,64200,63500
65600,64500,64800,64500,64500,62100,64200,62700
65600,64500,64800,64100,64500,62100,64200,63100
65600,64500,64800,64100,64500,62500,64200,63100
65500,64500,65200,64500,64500,62100,64200,63100
65300,64100,64800,64100,64100,62100,63900,62700
65300,64500,65200,64500,64500,62100,64200,63100
65400,64100,64800,64100,64500,61700,63900,63100
65400,64100,64800,64100,64500,62100,63900,62700
65300,64500,64800,64100,64500,62100,63900,62700
65200,64100,64800,63700,64100,61700,63900,62700
65200,64500,64800,63700,64100,62100,64200,62700
65200,64500,64800,64100,63700,61700,63900,62700
65100,64100,64500,63700,64100,61700,63500,62700
65025,64100,64500,64100,63700,61700,63900,62700
65200,64100,64500,63700,64100,61400,63500,62700
64925,64100,64500,63700,64100,61700,63500,62700
65000,64100,64500,63700,63700,61400,63900,62700
65125,63700,64800,63700,63700,61700,63500,62700
64850,63700,64100,63700,63700,61700,63900,62700
66200,64100,65200,63700,63700,61700,63900,62700
65600,64100,65200,64100,64100,61400,63900,62700
65800,64100,64800,64100,64100,61400,63500,62300
65200,64100,64800,63700,63700,61400,63900,62300
65200,64100,64500,63700,63700,61400,63500,62300
65100,64100,64100,64100,63700,61400,63500,62300
65000,64100,64500,63700,63700,61400,63900,62300
64925,63700,64100,63700,63700,61400,63500,62300
64925,63700,64500,63700,63300,61400,63100,62300
64825,63700,64100,63700,63700,61000,63500,62300
64825,63700,64500,63300,63300,61400,63500,62300
64825,63700,64100,63300,63700,61400,63100,62300
64725,63700,63700,63300,63300,61000,63100,62300
64850,63300,64100,62900,63700,61400,63100,62300
64850,63700,63700,63300,63300,61000,63500,61900
64750,63700,64100,62900,63300,61000,63500,62300
64750,63700,64100,63300,63300,61000,63100,61900
64750,63300,64100,63300,63700,61000,63100,61900
64375,63300,63700,62900,63300,61000,63100,62300
64650,63300,63700,63300,63300,61000,63100,61900
64650,63300,63700,63300,62900,61000,63100,61900
64375,63300,63700,63300,63300,60600,63100,62300
64175,63300,64100,62900,62900,61000,63500,61900
64375,63300,63700,63300,62900,61000,63100,62300
64350,63300,63700,63300,62900,61000,63100,61900
64275,63700,63700,62900,62900,60600,62700,61500
64200,63300,63700,62900,62900,60600,62700,61900
64350,62900,63700,62900,62900,61000,63100,61900
64350,62900,63300,62900,62900,61000,63100,61900
64075,63300,63300,62900,62900,60600,62700,61900
64175,63300,63300,62900,62900,60600,63100,61500
64275,63300,63300,62900,62900,61000,62700,61500
64100,62900,63700,62900,63300,61000,63100,61900
64300,63300,63700,62500,62500,61000,62700,61500
64275,62900,63700,62500,62900,60600,62700,61500
64000,62900,63700,62900,62900,60600,62700,61500
64075,62900,63300,62500,62900,60600,62300,61500
63900,63300,63300,62500,62500,61000,62700,61500
64100,62500,63300,62500,62900,60600,62700,61500
64000,62900,63300,62900,62500,60600,62700,61500
63875,62500,63700,62500,62500,60200,62300,61100
64000,62500,63300,62500,62900,60200,62700,61500
63800,62900,63300,62500,62500,60600,62700,61100
63800,62900,63300,62500,62500,60200,62300,61500
63800,62900,63300,62500,62500,60200,62300,61100
63700,62900,63300,62100,62500,60200,62700,61500
63700,62500,63300,62100,62500,60200,62300,61100
63700,62500,63300,62500,62500,60200,62300,61500
63600,62500,62900,62500,62500,60200,62700,61500
63600,62900,62900,62100,62500,60200,62300,61500
63800,62500,63300,62100,62100,60200,62300,61100
63500,62500,62900,62500,62100,60200,62300,61100
63600,62500,62900,62100,62100,59800,62300,61100
63400,62500,62900,62500,62100,60200,62300,61100
63400,62500,62900,62100,62100,60200,61900,61100
63800,62500,62900,62100,62100,59800,62300,61100
63800,62500,62900,62100,62100,60200,61900,61100
63700,62100,62900,62100,62100,60200,62300,60700
63500,62500,62500,62100,62100,59800,62300,61100
63500,62100,62900,62100,62100,60200,62300,60700
63500,62500,62900,62100,62100,59800,61900,61100
63300,62100,62900,61700,62100,60200,62300,60700
63200,62100,62900,62100,61700,60200,61900,60700
63200,62500,62900,61700,62100,59800,61900,60700
63200,62100,62500,61700,61700,59800,61900,60700
63100,62500,62500,62100,62100,59800,61900,60700
63400,62100,62500,61700,61700,60200,61900,60700
63100,62100,62900,61700,61700,59400,61900,61100
63100,61700,62500,62100,61700,59800,61900,60300
62900,61700,62500,61700,61700,59800,61900,60700
63000,61700,62100,61700,62100,59400,61500,60700
62900,61700,62500,61700,61700,59400,61500,60300
62900,61700,62100,61700,61700,59400,61500,60700
62800,62100,62100,61400,61700,59400,61500,60300
62800,61700,62100,61700,61400,59800,61900,60700
62800,61700,62100,61400,61700,59400,61500,60700
62900,61700,61700,61700,61700,59400,61900,60300
62700,61700,62100,61400,61400,59400,61500,60300
62800,61700,62100,61400,61700,59400,61500,60700
62900,61700,62100,61700,61700,59400,61500,60300
62900,61400,62100,61400,61400,59400,61500,60300
62800,61700,62100,61400,61400,59400,61500,60300
62800,61400,62100,61400,61400,59000,61500,60300
62700,61400,61700,61400,61700,59400,61500,60300
62800,61700,62100,61400,61400,59400,61500,60300
62600,61400,61700,61400,61700,59400,61500,60300
62800,61700,62100,61000,61400,59400,61500,60300
62400,61700,62100,61400,61000,59000,61100,60000
62600,61700,62100,61400,61400,59400,61500,60000
62500,61400,62100,61000,61000,59000,61500,60300
62500,61000,61700,61000,61000,59400,61100,60000
62500,61400,61700,61000,61000,59000,61100,60000
62700,61400,62100,61000,61000,59000,61100,60300
62300,61700,61700,61000,61000,59000,61100,60000
62600,61700,62100,61000,61000,59000,61500,60000
62500,61400,61400,61000,61400,58700,61100,60300
62300,61400,61700,61000,61000,59000,61100,60300
62400,61400,61700,61000,61000,59000,61100,60300
62400,61400,62100,61400,61000,59000,61500,60000
