55300,58700,55600,54400,54400,52100,53700,52900
55300,57100,56000,54400,54000,51700,53700,52900
55200,58300,55600,54400,54400,52100,53700,52900
55100,57900,55600,54400,54800,52100,54100,52900
55300,58300,55600,54400,54400,52500,53700,52900
55300,58300,56000,54800,54400,52100,53700,52900
55200,58700,55600,54400,54400,52100,53700,52900
55100,57500,56000,54000,54000,52100,53700,52900
55400,58700,55600,54400,54400,52100,54100,52900
55500,57900,55600,54400,54400,52100,53700,52600
55375,57900,55600,54400,54000,51700,53700,52600
55300,57100,55600,54400,54400,52100,53700,52900
55200,57100,55600,54000,54000,51700,53700,52600
55100,57900,55600,54400,54400,52100,53700,52900
55200,57900,56000,54400,54000,52100,53700,52900
55100,57100,55600,54400,54400,51700,53700,52900
54900,56700,55200,54400,54400,51700,53300,52900
55000,55600,55600,54400,54000,51700,53700,52600
55300,55200,55200,54000,54000,52100,53300,52900
55300,54800,54800,54000,54400,51700,53300,52900
55200,54400,54800,53600,54000,51700,53300,52600
55100,54000,54800,54000,54000,51700,53300,52600
55000,54000,54400,53600,54000,52100,53300,52600
54800,54400,54400,53600,54000,51700,53300,52600
54900,54000,54400,53600,54000,51700,53300,52600
54700,53600,54400,54000,53600,51300,53700,52600
54800,54000,54400,53600,53600,51700,53300,52600
54800,54000,54000,53600,53600,51700,53300,52200
55400,54000,56700,53600,53600,51300,53300,52600
55875,54000,55200,54000,53600,51300,53300,52600
55875,54000,54800,54000,54000,51300,53300,52600
56050,54000,54800,53600,54000,51700,53300,52600
55200,54000,54800,53600,54000,51300,53300,52600
55200,54000,54000,53600,54000,51700,53300,52200
55400,54000,54400,54000,53600,51700,53300,52600
54900,53600,54400,53600,54000,51300,53300,52600
54700,53600,54000,53200,53600,51300,53300,52200
55100,53600,54400,53200,53600,51700,53700,52600
54700,53600,54000,53600,53600,51300,53300,52600
54900,54000,54800,53600,53600,50900,53300,52200
54900,53600,54400,53200,53600,51300,53300,52200
54800,53600,54400,53200,53600,51300,52900,52200
54500,53600,54000,53600,53200,51300,52900,52200
54500,53600,54000,53200,53200,51300,53300,52600
54300,53600,54000,53200,53200,51300,52900,52200
54200,53200,54000,53200,53200,51300,53300,52200
54300,53600,54000,53600,53200,51300,52900,51800
54400,53600,54000,52900,53200,50900,52600,51800
54200,53600,54000,53200,53200,51300,52900,52200
54200,53200,53600,52900,52900,51300,52900,52200
54100,53200,54000,53200,53200,50900,52900,51800
54200,53200,53600,53200,52900,50900,52600,52200
54100,53200,54000,52900,52900,50900,52600,51800
54100,53200,53600,52900,52900,51300,52600,52200
54100,53200,53200,52900,52900,50500,52600,52200
53900,52900,53600,52900,53200,50500,52900,51800
53900,53200,53200,52500,52900,50900,52600,51800
53800,53200,53200,52900,52900,50500,52900,51800
54000,52900,53600,52900,52500,50900,52600,51400
53900,52900,53600,52900,52900,50500,52600,52200
53700,53200,53600,52500,52900,50900,52600,51800
53900,53200,53200,52500,52900,50900,52600,51800
53900,52900,53600,52900,52900,50500,52600,51800
53800,52900,53200,52500,52900,50500,52600,51800
53500,52900,53600,52500,52500,50900,52200,51800
53800,52900,53200,52900,52900,50900,52600,51800
53800,52900,53600,52500,52900,50500,52600,51400
53500,52500,53200,52500,52900,50900,52600,51800
53500,52900,52900,52500,52900,50500,52200,51400
53600,52900,53200,52500,52500,50500,52600,51800
53600,52900,53200,52500,52500,50900,52200,51400
53600,52900,53600,52500,52900,50900,52200,51400
53500,52900,53200,52500,52900,50500,52200,51400
53500,52500,52900,52500,52500,50500,52200,51400
53700,52900,53200,52500,52500,50500,52600,51800
53325,52500,53200,52500,52900,50200,52600,51800
53500,52500,52900,52500,52500,50500,52600,51400
53325,52900,53200,52100,52500,50500,52200,51400
53425,52900,53200,52500,52100,50200,51800,51400
53325,52900,52900,52500,52500,50500,52200,51400
53350,52900,53200,52100,52500,50500,52200,51000
53500,52500,52900,52100,52500,50500,52200,51400
53700,52500,52900,52500,52500,50500,52200,51400
53325,52500,52900,52500,52500,50200,51800,51400
53525,52500,53200,52500,52500,50500,52200,51400
53250,52900,53200,52500,52500,50500,52200,51400
53325,52500,53200,52100,52100,50500,52200,51400
53425,52500,53200,52500,52500,50200,51800,51400
53400,52500,52900,52100,52100,50500,52200,51400
53325,52500,52900,52100,52500,50500,51800,51000
53325,52100,52900,52100,52500,50500,52200,51400
53250,52500,52500,51700,52500,50500,52200,51400
53350,52500,52900,52100,52500,50200,52200,51000
53150,52500,52900,52100,52100,50500,51800,51000
53500,52500,52900,52100,52500,50200,52200,51000
53150,52500,52900,52500,52100,50200,51800,51000
53325,52500,52500,52500,51700,50200,52200,51400
53150,52100,52500,51700,52100,50200,51800,51000
53250,52100,52500,52100,52100,50200,51400,51000
53075,52500,52500,52100,52100,50200,51800,51400
53250,52100,52900,52100,52500,50200,51800,51000
52975,52100,52900,52100,51700,49800,51800,51400
53075,52100,52500,52100,52100,50200,51800,51000
53250,52100,52500,52100,52100,49800,51800,51000
53150,52100,52500,51700,52100,49800,51800,51000
52975,52100,52500,51700,52100,49800,51800,51000
52975,52100,52500,52100,51700,49800,51400,50600
53075,52100,52500,51700,52100,50200,51800,51000
52775,52100,52500,52100,52100,49800,51400,50600
52975,52100,52900,51700,52100,50200,51800,51000
52975,52100,52500,51700,51700,50200,51400,50600
52975,51700,52500,51700,51700,49800,51800,51000
52875,52100,52500,51700,51700,49800,51800,51000
53075,51700,52500,51700,51700,50200,51400,51000
52875,52100,52500,51700,51700,49800,51800,51000
52775,52100,52500,51700,51700,49800,51000,51000
52675,51700,52100,51700,52100,49800,51400,50600
52775,52100,52500,51300,51700,49800,51400,50600
52875,52100,52500,51700,51700,49800,51400,50600
52775,52100,52500,51700,51700,50200,51400,50600
52675,51700,52100,51300,51700,49800,51400,50600
52775,51700,52100,51300,51300,49800,51400,51000
52675,51700,52100,51300,51700,49800,51400,50600
52675,51700,52500,51300,51700,49800,51400,50600
52475,51700,52500,51300,51700,49800,51400,50200
52675,51700,52100,51300,51700,49800,51400,50200
52575,51700,52100,51300,51700,49800,51400,50600
52475,51700,52100,51700,51700,49800,51400,50600
52475,52100,52100,51700,51700,49400,51400,50200
52575,51700,51700,51300,51700,49800,51000,50600
52475,51300,52100,50900,51700,49800,51000,50600
52475,51300,52100,51300,51700,49400,51400,50200
52475,51700,51700,51300,51300,49800,51400,50600
52200,51300,52100,51700,51700,49800,51400,50600
52475,51700,52100,51300,51700,49800,51000,50600
52475,51700,52100,51700,51300,49800,51400,50600
52575,51700,52100,51300,51300,49800,51400,50200
