81725,85700,84100,81100,81400,72900,75500,74400
81725,86100,84100,80300,80700,72900,75500,74400
81525,81400,83800,80300,85300,72900,75200,74000
81650,79900,81800,80700,85700,72900,75500,74400
81375,79900,80300,83400,87200,72900,75500,74400
81150,79500,80300,83800,86900,72900,75500,74000
80975,78700,79900,84100,81800,72900,75500,74000
80675,78400,79900,82600,80700,72900,75200,74000
80375,78000,79100,83000,80300,72600,75200,74000
80275,78000,78700,82600,79900,72600,75200,74000
80300,77600,78700,82200,79500,72600,75200,74000
79900,77200,78400,81100,79100,72600,75200,73600
79600,77600,78400,81100,79100,72200,75200,73600
79025,79100,78000,82600,78700,72600,74800,73600
79500,77600,78000,79500,78700,72200,74800,73200
79400,78000,78000,83000,78700,72200,74800,73200
79500,77200,78000,78400,78400,72200,74800,73200
79025,77600,78000,81100,78000,71800,74800,73200
79125,81400,78000,79500,78000,71800,74800,73200
78575,76800,77600,77200,77200,71800,74400,73200
78550,76000,76800,76400,76800,71400,74800,73200
78275,75700,77200,76000,76000,71800,74400,72800
78175,75700,76800,75700,76400,71800,74400,72800
77800,74900,76000,75300,75700,71400,74000,72400
77000,74900,76000,75300,75700,71000,73600,72400
76600,74900,75700,74900,75700,71400,74000,72400
76525,74500,75300,74900,75300,71000,73600,72400
76225,74100,74900,74900,74900,71000,74000,72000
75950,74100,74900,74500,74900,71000,73600,71600
75675,74100,75300,74500,74500,71000,73600,72400
75475,73700,74500,74100,74500,70600,73200,71600
75300,73700,74500,73700,74100,70600,73200,72000
75100,73700,74100,73700,73700,70200,73200,71600
75000,73300,74100,73700,73700,70600,72800,71600
75000,73300,74100,73300,74100,70600,72800,71300
74700,72900,74100,73300,73700,70200,72800,71300
74800,73300,73700,72900,73300,70200,72800,71300
74500,72900,73700,72900,73300,70200,72400,70900
74400,72900,73700,72900,73300,69900,72000,71300
74400,72600,73300,72900,73300,69900,72400,71300
74100,72600,72900,72900,72900,70200,72000,70900
74300,72900,72900,72600,72900,69900,72400,70900
74000,72200,72900,72600,72900,69900,72000,70900
73800,72600,72900,72200,72600,69500,72000,70500
73900,72600,72900,72600,72600,69500,71600,70900
73800,72200,72900,72600,72200,69500,72000,70500
73400,72200,72900,72600,72200,69500,72000,70500
73500,72200,72900,72200,72600,69500,72000,70100
73400,71800,72200,71800,72200,69100,71600,70500
