59325,64500,65200,64100,64500,49000,52600,51400
59325,64500,64800,64100,64500,49000,52600,51000
59250,64500,65200,63700,64500,49000,52600,51000
59525,64100,65200,63700,64100,49000,52600,51000
59425,64500,64800,64100,64100,49000,52600,51000
59250,64500,65200,63700,64100,49000,52600,51000
59325,64500,65200,64100,64100,49000,52600,51000
59225,64500,65600,64100,64100,49400,52600,51400
59225,64100,65200,63700,64500,49000,52200,51000
59325,64500,64800,63700,64100,49400,52200,51000
59425,65200,64800,63700,64100,48600,52900,51000
59525,64500,65200,64100,64500,49400,52200,51000
59225,64800,65200,64100,64100,49400,52600,51400
59425,65600,65600,64100,64100,49000,52600,51000
59425,65600,64800,63700,64500,49000,52600,51000
59250,64800,65200,64100,64500,49000,52600,51400
59325,65600,65600,63700,64500,49000,52600,51000
59525,64800,65600,63700,64100,49400,52200,51000
59325,65200,65200,64100,64500,49400,52600,51000
59625,64800,64800,64100,64500,49000,52200,51000
59225,64800,65600,64100,64500,49000,52600,51000
59425,64800,64800,64100,64500,49000,52600,51000
59425,64500,65200,64100,64500,48600,52200,51000
59525,64500,64800,64100,64100,49000,52600,51400
59425,64500,65200,64500,64500,48600,52600,51400
59425,64500,64800,64100,64500,49000,52600,51400
59325,64500,65200,63700,64100,49000,52600,51000
58850,59800,62500,59000,59000,49400,52600,51400
58075,58700,61000,57900,58300,49000,52200,51400
57700,58300,61700,58700,57900,49000,52600,51400
57375,57500,60200,57100,57100,49000,52200,51000
56625,57100,59800,56300,56300,49000,52600,51000
56625,56700,59800,55600,55600,49400,52900,51000
56350,56300,58700,55600,55200,49000,52600,51000
56150,56000,58700,55600,55600,49000,52600,51000
55875,55600,56300,54800,54800,48600,52200,51400
55575,55200,55600,54400,54800,49000,52200,51000
55200,54800,55600,54000,54000,49000,52200,51000
54700,54400,54800,53600,54000,49000,52200,50600
54900,54400,54800,53600,53600,48600,52600,51000
54500,54000,54800,53600,54000,49000,51800,51000
54400,54000,54000,53600,53200,49000,51800,50600
53525,53200,53200,52100,52500,48600,51800,50600
53600,52900,53200,52500,52500,48600,51400,50200
53525,52500,53600,52500,52500,48600,51800,50200
53525,52500,53200,52100,52500,48200,51800,50200
53425,52500,52900,52100,52100,48600,51000,50200
53150,52100,52900,52100,52100,48600,51000,49800
53150,52100,52900,51700,52100,48600,51000,50200
53150,52500,52900,52100,52100,48600,51000,50200
52775,52100,52500,51700,51700,48600,51000,50200
53050,52100,52500,51300,51700,48600,51000,49800
52850,52100,52500,51300,51700,48200,51000,49800
52750,52100,52100,51700,51700,48200,51000,49800
52775,51700,52500,51700,51700,48600,50600,49800
52600,51700,52500,51700,51700,48200,50600,49800
52600,51700,52500,51300,51700,48200,51000,50200
52575,51700,52500,51300,51300,48200,51000,49800
52600,51700,52500,51300,51300,48200,51000,49400
52400,51700,52100,51300,51300,48200,50600,49800
52500,51700,51700,50900,50900,48200,50600,49400
52200,51300,51700,50900,51300,47800,50600,49800
52400,51300,52100,50900,50900,47800,50200,49400
52100,51300,52100,50900,50900,48200,50600,49400
52200,51300,51700,50900,50900,48200,50600,49400
52200,51300,51700,50900,50900,48200,50200,49800
52000,51300,51700,50900,50500,48200,50200,49400
52100,50900,51700,50900,50900,47800,50600,49400
52100,50900,51300,50500,50500,48200,50200,49400
52100,50900,51700,50200,50900,48200,50600,49000
51900,50900,51700,50500,50500,47800,50200,49000
52100,51300,51300,50500,50500,47800,50200,49400
51700,50900,51300,50500,50500,47800,50200,49000
51800,50900,51300,50500,50500,47800,50200,49400
51700,50500,50900,50500,50500,47500,50200,49400
51600,50900,51300,50500,50500,47800,50200,48700
51600,50900,50900,50200,50500,47500,50200,49000
51400,50500,50900,50200,50200,47800,49800,49000
51500,50900,51300,50200,50200,47500,49800,48700
51500,50500,50900,50200,50500,47800,49800,49000
51300,50500,51300,50200,50200,47800,49800,49000
51300,50200,50900,50200,50200,47800,49400,49000
51400,50500,50900,50200,50200,47800,50200,49000
51400,50500,50900,50200,49800,47800,49800,48700
51200,50200,50900,49800,50200,47500,49400,48700
51300,50500,50900,50200,50200,47500,49800,48700
51300,50500,50500,49800,50200,47500,49800,48700
51200,50200,50500,49800,50200,47800,49400,48700
51100,50200,50500,49800,50200,47100,49400,48700
51000,50200,50900,50200,49800,47500,49800,49000
51100,50200,50900,49800,50200,47500,49800,48700
51000,50200,50500,49800,50200,47500,49400,48700
50900,50200,50500,49800,49800,47500,49000,48700
50900,50200,50500,49800,49800,47800,49000,48700
50900,50200,50500,49800,49800,47500,49400,48700
50900,50200,50500,49800,49400,47500,49400,48700
50925,50200,50500,49800,49400,47100,49400,48700
50725,49800,50200,49800,49800,47100,49400,48700
50725,50200,50200,49800,49800,47500,49400,48700
50800,50200,50200,49400,49800,47500,49400,48700
50750,50200,50200,49400,49400,47500,49400,48300
50725,50200,50500,49400,49800,47500,49000,48300
50725,49800,50200,49800,49400,47100,49000,48300
50625,49800,50200,49400,49400,47100,49400,48300
50650,49800,50500,49400,49400,47500,49400,48300
50625,49400,50200,49400,49400,47100,49000,48300
50725,49800,49800,49400,49800,47100,49000,48700
50625,49800,50200,49400,49000,47100,49400,48300
50625,49800,50200,49400,49400,46700,49000,47900
50525,49800,50200,49000,49400,46700,49400,48300
50450,49400,50200,49400,49400,47100,49000,48300
50525,49800,50200,49400,49000,46700,49000,48300
50800,49400,50200,49400,49400,47100,49000,47900
50825,49400,49800,49000,49000,46700,49000,48300
50800,49400,50200,49400,49400,47100,49000,48300
50450,49400,50200,49400,49400,47100,49000,48300
50525,49800,50200,49000,49000,47100,49000,48300
50450,49400,50200,49000,49000,47100,49000,47900
50350,49800,49800,49000,49400,46700,49000,48300
50350,49800,50200,49400,49000,46700,49000,47900
50350,49800,49800,49000,49000,46700,48700,47900
50450,49400,50200,49000,49400,47100,48700,47900
50275,49400,49800,49000,49000,46700,48700,48300
50350,49000,49800,49000,49400,47100,48700,48300
50075,49400,50200,49000,48600,47100,48700,48300
50150,49400,50200,48600,49000,46700,49000,47900
50250,49400,49800,49000,49400,46700,48700,47900
50050,49400,49800,49000,49000,46700,48700,47500
50050,49400,49800,49000,49000,46300,48300,47500
50250,49400,49800,49000,49000,46700,48700,47500
50150,49400,49800,48600,49000,46700,48700,47900
50075,49000,49800,49000,48600,46700,48700,47500
50075,49000,49400,49000,49000,46700,48300,47500
49975,49400,49800,48600,48600,46700,48700,47500
49975,49000,49800,48600,48600,46700,48700,47900
49875,49400,49400,48600,49000,46700,48700,47900
49975,49000,49400,48600,49000,46300,48700,47900
49875,49400,49400,48600,49000,46300,48700,47900
49875,49000,49400,49000,48600,46300,48700,47900
49900,49000,49400,49000,48600,46300,48300,47900
49775,49000,49800,48600,48600,46300,48300,47500
49700,49000,49400,48600,48600,46300,48300,47500
49700,49000,49400,48600,48600,46300,48300,47500
49950,49000,49000,48600,48600,46300,48300,47500
49900,49000,49400,48600,49000,46300,48300,47500
49800,49000,49400,48600,48200,46300,48300,47100
49800,49000,49000,48600,48200,45900,48300,47500
49700,48600,49400,48600,48200,46700,48300,47500
49700,49000,49400,48200,48200,46300,47900,47500
49700,49000,49400,48200,48200,46700,48300,47500
49700,49000,49400,48200,48600,46300,47900,47500
49600,48600,49000,48200,48200,46300,48300,47500
49600,49000,49400,48200,48600,46300,48300,47500
49700,48600,49000,48200,48200,46300,47900,47500
49875,49000,49000,48200,48200,46300,47900,47100
49600,49000,49000,48200,48200,46300,48300,47500
49600,49000,49400,48600,48200,46300,48300,47100
49600,49000,49000,48200,48200,45900,48300,47500
49500,49000,49000,48200,48200,46700,47900,47500
49600,49000,49000,48200,47800,46300,47900,47500
49500,48600,49400,48200,48200,45900,47900,47100
49500,48600,49000,48600,48600,45900,47900,47500
49500,48600,49400,48200,48200,46300,48300,47500
49400,48600,49000,48200,48600,46300,47900,47500
49300,48600,49000,48600,48200,45900,47900,47100
49500,48600,49000,48200,48600,46300,47900,47100
49500,48600,49000,48200,48200,46300,47900,47100
49400,48200,49000,48200,48200,45900,47900,47100
49200,48600,49000,47800,48200,45900,48300,47100
49300,48600,49000,47800,48200,46300,48300,47500
49300,48200,48600,48200,48200,46300,47900,47100
49300,48200,48600,47800,47800,45900,48300,47100
49200,48600,48600,47800,48200,46300,47500,47500
49200,48200,49000,47800,47800,46300,47900,47100
49100,48200,48600,47800,48200,45500,47500,47100
49000,48200,48600,47800,48200,45900,47500,47100
49100,48200,48600,47800,48200,45500,47500,47100
49200,48200,48600,47800,47800,45900,47900,47100
49000,48200,48600,47800,47800,45500,47900,47100
49000,48200,48600,47500,48200,45900,47900,46700
49200,48200,48600,47800,47800,45900,47500,46700
49100,48200,48600,47800,47800,45900,47900,46700
49100,48200,48600,47800,47500,45900,47900,46700
